path,filename,word,phrase,upload_date,token
/content/asl_app_data/dictionary/SG ASL Ascend 2023-8-28 CC.mp4,SG ASL Ascend 2023-8-28 CC.mp4,Ascend,,2023-8-28,ASCEND
/content/asl_app_data/dictionary/SG ASL Ascend Variant 2023-8-28 CC.mp4,SG ASL Ascend Variant 2023-8-28 CC.mp4,,Ascend Variant,2023-8-28,ASCEND VARIANT
/content/asl_app_data/dictionary/SG ASL Ascend Variant Plane 2023-8-27 CC.mp4,SG ASL Ascend Variant Plane 2023-8-27 CC.mp4,,Ascend Variant Plane,2023-8-27,ASCEND VARIANT PLANE
/content/asl_app_data/dictionary/SG ASL Ascension 2023-8-28 CC.mp4,SG ASL Ascension 2023-8-28 CC.mp4,Ascension,,2023-8-28,ASCENSION
/content/asl_app_data/dictionary/SG ASL Asexual 1 2023-8-29 CC.mp4,SG ASL Asexual 1 2023-8-29 CC.mp4,Asexual,,2023-8-29,ASEXUAL
/content/asl_app_data/dictionary/SG ASL Ash Wednesday 2 2023-8-29 CC.mp4,SG ASL Ash Wednesday 2 2023-8-29 CC.mp4,,Ash Wednesday,2023-8-29,ASH WEDNESDAY
/content/asl_app_data/dictionary/SG ASL Ashamed (Alt) 2023-8-29 CC.mp4,SG ASL Ashamed (Alt) 2023-8-29 CC.mp4,Ashamed,,2023-8-29,ASHAMED
/content/asl_app_data/dictionary/SG ASL Asia 1 2023-8-31 CC.mp4,SG ASL Asia 1 2023-8-31 CC.mp4,Asia,,2023-8-31,ASIA
/content/asl_app_data/dictionary/SG ASL Asia (Archiac) 1 2023-8-30 CC.mp4,SG ASL Asia (Archiac) 1 2023-8-30 CC.mp4,,Asia Archiac,2023-8-30,ASIA ARCHIAC
/content/asl_app_data/dictionary/SG ASL Asia (Alt) Variant 2023-8-30 CC.mp4,SG ASL Asia (Alt) Variant 2023-8-30 CC.mp4,,Asia Variant,2023-8-30,ASIA VARIANT
/content/asl_app_data/dictionary/SG ASL Aside 1 2023-8-31 CC.mp4,SG ASL Aside 1 2023-8-31 CC.mp4,Aside,,2023-8-31,ASIDE
/content/asl_app_data/dictionary/SG ASL Asinine 1 2023-8-31 CC.mp4,SG ASL Asinine 1 2023-8-31 CC.mp4,Asinine,,2023-8-31,ASININE
/content/asl_app_data/dictionary/SG ASL Ask 1 2023-9-1 CC.mp4,SG ASL Ask 1 2023-9-1 CC.mp4,Ask,,2023-9-1,ASK
/content/asl_app_data/dictionary/SG ASL Ask Around 1 2023-9-1 CC.mp4,SG ASL Ask Around 1 2023-9-1 CC.mp4,,Ask Around,2023-9-1,ASK AROUND
/content/asl_app_data/dictionary/SG ASL Ask Away 1 2023-9-2 CC.mp4,SG ASL Ask Away 1 2023-9-2 CC.mp4,,Ask Away,2023-9-2,ASK AWAY
/content/asl_app_data/dictionary/SG ASL Ask Out 3 2023-9-3 CC.mp4,SG ASL Ask Out 3 2023-9-3 CC.mp4,,Ask Out,2023-9-3,ASK OUT
/content/asl_app_data/dictionary/SG ASL Ask (Peer) 2023-9-1 CC.mp4,SG ASL Ask (Peer) 2023-9-1 CC.mp4,,Ask Peer,2023-9-1,ASK PEER
/content/asl_app_data/dictionary/SG ASL Ask Request 1 2023-9-3 CC.mp4,SG ASL Ask Request 1 2023-9-3 CC.mp4,,Ask Request,2023-9-3,ASK REQUEST
/content/asl_app_data/dictionary/SG ASL Ask for it 1 2023-9-2 CC.mp4,SG ASL Ask for it 1 2023-9-2 CC.mp4,,Ask for it,2023-9-2,ASK FOR IT
/content/asl_app_data/dictionary/SG ASL Ask you 2023-9-4 CC.mp4,SG ASL Ask you 2023-9-4 CC.mp4,,Ask you,2023-9-4,ASK YOU
/content/asl_app_data/dictionary/SG ASL Ask you (Variant) 2 2023-9-3 CC.mp4,SG ASL Ask you (Variant) 2 2023-9-3 CC.mp4,,Ask you Variant,2023-9-3,ASK YOU VARIANT
/content/asl_app_data/dictionary/SG ASL Askew 1 2023-9-4 CC.mp4,SG ASL Askew 1 2023-9-4 CC.mp4,Askew,,2023-9-4,ASKEW
/content/asl_app_data/dictionary/SG ASL Asking Price 2 2023-9-4 CC.mp4,SG ASL Asking Price 2 2023-9-4 CC.mp4,,Asking Price,2023-9-4,ASKING PRICE
/content/asl_app_data/dictionary/SG ASL Asleep (Alt) 1 2023-9-6 CC.mp4,SG ASL Asleep (Alt) 1 2023-9-6 CC.mp4,Asleep,,2023-9-6,ASLEEP
/content/asl_app_data/dictionary/SG ASL Aspect 1 2023-9-7 CC.mp4,SG ASL Aspect 1 2023-9-7 CC.mp4,Aspect,,2023-9-7,ASPECT
/content/asl_app_data/dictionary/SG ASL Asphyxiate 2 2023-9-8 CC.mp4,SG ASL Asphyxiate 2 2023-9-8 CC.mp4,Asphyxiate,,2023-9-8,ASPHYXIATE
/content/asl_app_data/dictionary/SG ASL Aspire 3 2023-9-8 CC.mp4,SG ASL Aspire 3 2023-9-8 CC.mp4,Aspire,,2023-9-8,ASPIRE
/content/asl_app_data/dictionary/SG ASL Aspirin 1 2023-9-8 CC.mp4,SG ASL Aspirin 1 2023-9-8 CC.mp4,Aspirin,,2023-9-8,ASPIRIN
/content/asl_app_data/dictionary/SG ASL Ass (Butt) 1 2023-9-10 CC.mp4,SG ASL Ass (Butt) 1 2023-9-10 CC.mp4,,Ass Butt,2023-9-10,ASS BUTT
/content/asl_app_data/dictionary/SG ASL Ass (Donkey) 2023-9-10 CC.mp4,SG ASL Ass (Donkey) 2023-9-10 CC.mp4,,Ass Donkey,2023-9-10,ASS DONKEY
/content/asl_app_data/dictionary/SG ASL Assassin (Alt) 1 2023-9-10 CC.mp4,SG ASL Assassin (Alt) 1 2023-9-10 CC.mp4,Assassin,,2023-9-10,ASSASSIN
/content/asl_app_data/dictionary/SG ASL Assassinate 3 2023-9-11 CC.mp4,SG ASL Assassinate 3 2023-9-11 CC.mp4,Assassinate,,2023-9-11,ASSASSINATE
/content/asl_app_data/dictionary/SG ASL Assault 1 2023-9-11 CC.mp4,SG ASL Assault 1 2023-9-11 CC.mp4,Assault,,2023-9-11,ASSAULT
/content/asl_app_data/dictionary/SG ASL Assemble 1 2023-9-13 CC.mp4,SG ASL Assemble 1 2023-9-13 CC.mp4,Assemble,,2023-9-13,ASSEMBLE
/content/asl_app_data/dictionary/SG ASL Assemble (Alt) Variant 1 2023-9-12 CC.mp4,SG ASL Assemble (Alt) Variant 1 2023-9-12 CC.mp4,,Assemble Variant,2023-9-12,ASSEMBLE VARIANT
/content/asl_app_data/dictionary/SG ASL Assemble (Alt) Variant Extended 1 2023-9-12 CC.mp4,SG ASL Assemble (Alt) Variant Extended 1 2023-9-12 CC.mp4,,Assemble Variant Extended,2023-9-12,ASSEMBLE VARIANT EXTENDED
/content/asl_app_data/dictionary/SG ASL Assemble (Alt) Variant Other 2023-9-12 CC.mp4,SG ASL Assemble (Alt) Variant Other 2023-9-12 CC.mp4,,Assemble Variant Other,2023-9-12,ASSEMBLE VARIANT OTHER
/content/asl_app_data/dictionary/SG ASL Assembly 1 2023-9-13 CC.mp4,SG ASL Assembly 1 2023-9-13 CC.mp4,Assembly,,2023-9-13,ASSEMBLY
/content/asl_app_data/dictionary/SG ASL Assembly Line 1 2023-9-13 CC.mp4,SG ASL Assembly Line 1 2023-9-13 CC.mp4,,Assembly Line,2023-9-13,ASSEMBLY LINE
/content/asl_app_data/dictionary/SG ASL Assembly of God 1 2023-9-13 CC.mp4,SG ASL Assembly of God 1 2023-9-13 CC.mp4,,Assembly of God,2023-9-13,ASSEMBLY OF GOD
/content/asl_app_data/dictionary/SG ASL Assert (Alt) 2 2023-9-13 CC.mp4,SG ASL Assert (Alt) 2 2023-9-13 CC.mp4,Assert,,2023-9-13,ASSERT
/content/asl_app_data/dictionary/SG ASL Assertive 2023-9-14 CC.mp4,SG ASL Assertive 2023-9-14 CC.mp4,Assertive,,2023-9-14,ASSERTIVE
/content/asl_app_data/dictionary/SG ASL Assess 1 2023-9-16 CC.mp4,SG ASL Assess 1 2023-9-16 CC.mp4,Assess,,2023-9-16,ASSESS
/content/asl_app_data/dictionary/SG ASL Assess (Alt) Other 1 2023-9-14 CC.mp4,SG ASL Assess (Alt) Other 1 2023-9-14 CC.mp4,,Assess Other,2023-9-14,ASSESS OTHER
/content/asl_app_data/dictionary/SG ASL Assess (Alt) Other Variant 2023-9-15 CC.mp4,SG ASL Assess (Alt) Other Variant 2023-9-15 CC.mp4,,Assess Other Variant,2023-9-15,ASSESS OTHER VARIANT
/content/asl_app_data/dictionary/SG ASL Asset 1 2023-9-16 CC.mp4,SG ASL Asset 1 2023-9-16 CC.mp4,Asset,,2023-9-16,ASSET
/content/asl_app_data/dictionary/SG ASL Asset Finance 1 2023-9-17 CC.mp4,SG ASL Asset Finance 1 2023-9-17 CC.mp4,,Asset Finance,2023-9-17,ASSET FINANCE
/content/asl_app_data/dictionary/SG ASL Asshole (Alt) 2023-9-17 CC.mp4,SG ASL Asshole (Alt) 2023-9-17 CC.mp4,Asshole,,2023-9-17,ASSHOLE
/content/asl_app_data/dictionary/SG ASL Asshole Variant 1 2023-9-18 CC.mp4,SG ASL Asshole Variant 1 2023-9-18 CC.mp4,,Asshole Variant,2023-9-18,ASSHOLE VARIANT
/content/asl_app_data/dictionary/SG ASL Assign (Alt) 1 2023-9-18 CC.mp4,SG ASL Assign (Alt) 1 2023-9-18 CC.mp4,Assign,,2023-9-18,ASSIGN
/content/asl_app_data/dictionary/SG ASL Assign (Give) 2023-9-19 CC.mp4,SG ASL Assign (Give) 2023-9-19 CC.mp4,,Assign Give,2023-9-19,ASSIGN GIVE
/content/asl_app_data/dictionary/SG ASL Assign (Give) Two Handed 2023-9-18 CC.mp4,SG ASL Assign (Give) Two Handed 2023-9-18 CC.mp4,,Assign Give Two Handed,2023-9-18,ASSIGN GIVE TWO HANDED
/content/asl_app_data/dictionary/SG ASL Assignment 2023-9-21 CC.mp4,SG ASL Assignment 2023-9-21 CC.mp4,Assignment,,2023-9-21,ASSIGNMENT
/content/asl_app_data/dictionary/SG ASL Assimilate (Alt) 1 2023-9-21 CC.mp4,SG ASL Assimilate (Alt) 1 2023-9-21 CC.mp4,Assimilate,,2023-9-21,ASSIMILATE
/content/asl_app_data/dictionary/SG ASL Assimilate Variant 2023-9-22 CC.mp4,SG ASL Assimilate Variant 2023-9-22 CC.mp4,,Assimilate Variant,2023-9-22,ASSIMILATE VARIANT
/content/asl_app_data/dictionary/SG ASL Assist 2023-9-25 CC.mp4,SG ASL Assist 2023-9-25 CC.mp4,Assist,,2023-9-25,ASSIST
/content/asl_app_data/dictionary/SG ASL Assist (Sport) 1 2023-9-24 CC.mp4,SG ASL Assist (Sport) 1 2023-9-24 CC.mp4,,Assist Sport,2023-9-24,ASSIST SPORT
/content/asl_app_data/dictionary/SG ASL Assitant 1 2023-9-25 CC.mp4,SG ASL Assitant 1 2023-9-25 CC.mp4,Assitant,,2023-9-25,ASSITANT
/content/asl_app_data/dictionary/SG ASL Associate 1 2023-9-27 CC.mp4,SG ASL Associate 1 2023-9-27 CC.mp4,Associate,,2023-9-27,ASSOCIATE
/content/asl_app_data/dictionary/SG ASL Associate Degree 1 2023-9-28 CC.mp4,SG ASL Associate Degree 1 2023-9-28 CC.mp4,,Associate Degree,2023-9-28,ASSOCIATE DEGREE
/content/asl_app_data/dictionary/SG ASL Associate (Link) 2023-9-26 CC.mp4,SG ASL Associate (Link) 2023-9-26 CC.mp4,,Associate Link,2023-9-26,ASSOCIATE LINK
/content/asl_app_data/dictionary/SG ASL Associate (Work) 1 2023-9-27 CC.mp4,SG ASL Associate (Work) 1 2023-9-27 CC.mp4,,Associate Work,2023-9-27,ASSOCIATE WORK
/content/asl_app_data/dictionary/SG ASL Association 1 2023-9-28 CC.mp4,SG ASL Association 1 2023-9-28 CC.mp4,Association,,2023-9-28,ASSOCIATION
/content/asl_app_data/dictionary/SG ASL Association Variant 2023-9-29 CC.mp4,SG ASL Association Variant 2023-9-29 CC.mp4,,Association Variant,2023-9-29,ASSOCIATION VARIANT
/content/asl_app_data/dictionary/SG ASL Assume 1 2023-9-30 CC.mp4,SG ASL Assume 1 2023-9-30 CC.mp4,Assume,,2023-9-30,ASSUME
/content/asl_app_data/dictionary/SG ASL Assurance 1 2023-9-30 CC.mp4,SG ASL Assurance 1 2023-9-30 CC.mp4,Assurance,,2023-9-30,ASSURANCE
/content/asl_app_data/dictionary/SG ASL Asthma 1 2023-9-30 CC.mp4,SG ASL Asthma 1 2023-9-30 CC.mp4,Asthma,,2023-9-30,ASTHMA
/content/asl_app_data/dictionary/SG ASL Astonish 2 2023-10-1 CC.mp4,SG ASL Astonish 2 2023-10-1 CC.mp4,Astonish,,2023-10-1,ASTONISH
/content/asl_app_data/dictionary/SG ASL Astounded (Alt) 2 2023-10-1 CC.mp4,SG ASL Astounded (Alt) 2 2023-10-1 CC.mp4,Astounded,,2023-10-1,ASTOUNDED
/content/asl_app_data/dictionary/SG ASL Astray 2 2023-10-1 CC.mp4,SG ASL Astray 2 2023-10-1 CC.mp4,Astray,,2023-10-1,ASTRAY
/content/asl_app_data/dictionary/SG ASL Astronaut 2 2023-10-1 CC.mp4,SG ASL Astronaut 2 2023-10-1 CC.mp4,Astronaut,,2023-10-1,ASTRONAUT
/content/asl_app_data/dictionary/SG ASL Astronomy 1 2023-10-2 CC.mp4,SG ASL Astronomy 1 2023-10-2 CC.mp4,Astronomy,,2023-10-2,ASTRONOMY
/content/asl_app_data/dictionary/SG ASL Astute 2 2023-10-2 CC.mp4,SG ASL Astute 2 2023-10-2 CC.mp4,Astute,,2023-10-2,ASTUTE
/content/asl_app_data/dictionary/SG ASL Asylum (Alt) 2023-10-4 CC.mp4,SG ASL Asylum (Alt) 2023-10-4 CC.mp4,Asylum,,2023-10-4,ASYLUM
/content/asl_app_data/dictionary/SG ASL Asylum Place 2 2023-10-4 CC.mp4,SG ASL Asylum Place 2 2023-10-4 CC.mp4,,Asylum Place,2023-10-4,ASYLUM PLACE
/content/asl_app_data/dictionary/SG ASL Asylum Variant 2 2023-10-5 CC.mp4,SG ASL Asylum Variant 2 2023-10-5 CC.mp4,,Asylum Variant,2023-10-5,ASYLUM VARIANT
/content/asl_app_data/dictionary/SG ASL At Fault 2 2023-10-6 CC.mp4,SG ASL At Fault 2 2023-10-6 CC.mp4,,At Fault,2023-10-6,AT FAULT
/content/asl_app_data/dictionary/SG ASL At Last 2 2023-10-6 CC.mp4,SG ASL At Last 2 2023-10-6 CC.mp4,,At Last,2023-10-6,AT LAST
/content/asl_app_data/dictionary/SG ASL At Once 1 2023-10-6 CC.mp4,SG ASL At Once 1 2023-10-6 CC.mp4,,At Once,2023-10-6,AT ONCE
/content/asl_app_data/dictionary/SG ASL At Once One Handed 2023-10-7 CC.mp4,SG ASL At Once One Handed 2023-10-7 CC.mp4,,At Once One Handed,2023-10-7,AT ONCE ONE HANDED
/content/asl_app_data/dictionary/SG ASL At Risk 2023-10-8 CC.mp4,SG ASL At Risk 2023-10-8 CC.mp4,,At Risk,2023-10-8,AT RISK
/content/asl_app_data/dictionary/SG ASL At Risk (Variant) 2023-10-8 CC.mp4,SG ASL At Risk (Variant) 2023-10-8 CC.mp4,,At Risk Variant,2023-10-8,AT RISK VARIANT
/content/asl_app_data/dictionary/SG ASL At Symbol 1 2023-10-9 CC.mp4,SG ASL At Symbol 1 2023-10-9 CC.mp4,,At Symbol,2023-10-9,AT SYMBOL
/content/asl_app_data/dictionary/SG ASL Atheism 2 2023-10-9 CC.mp4,SG ASL Atheism 2 2023-10-9 CC.mp4,Atheism,,2023-10-9,ATHEISM
"/content/asl_app_data/dictionary/SG ASL Athen's, Greece 2023-10-9 CC.mp4","SG ASL Athen's, Greece 2023-10-9 CC.mp4",,"Athen's, Greece",2023-10-9,"ATHEN'S, GREECE"
/content/asl_app_data/dictionary/SG ASL Athlete 2 2023-10-10 CC.mp4,SG ASL Athlete 2 2023-10-10 CC.mp4,Athlete,,2023-10-10,ATHLETE
/content/asl_app_data/dictionary/SG ASL Athlete Extended 2023-10-10 CC.mp4,SG ASL Athlete Extended 2023-10-10 CC.mp4,,Athlete Extended,2023-10-10,ATHLETE EXTENDED
/content/asl_app_data/dictionary/SG ASL Athlete One handed 2023-10-10 CC.mp4,SG ASL Athlete One handed 2023-10-10 CC.mp4,,Athlete One handed,2023-10-10,ATHLETE ONE HANDED
/content/asl_app_data/dictionary/SG ASL Athletic Pants 2 2023-10-10 CC.mp4,SG ASL Athletic Pants 2 2023-10-10 CC.mp4,,Athletic Pants,2023-10-10,ATHLETIC PANTS
/content/asl_app_data/dictionary/SG ASL Athletic Wear 2 2023-10-11 CC.mp4,SG ASL Athletic Wear 2 2023-10-11 CC.mp4,,Athletic Wear,2023-10-11,ATHLETIC WEAR
/content/asl_app_data/dictionary/SG ASL Atlanta 2 2023-10-11 CC.mp4,SG ASL Atlanta 2 2023-10-11 CC.mp4,Atlanta,,2023-10-11,ATLANTA
/content/asl_app_data/dictionary/SG ASL Atmosphere 1 2023-10-13 CC.mp4,SG ASL Atmosphere 1 2023-10-13 CC.mp4,Atmosphere,,2023-10-13,ATMOSPHERE
/content/asl_app_data/dictionary/SG ASL Atmosphere (Alt) Variant 2023-10-12 CC.mp4,SG ASL Atmosphere (Alt) Variant 2023-10-12 CC.mp4,,Atmosphere Variant,2023-10-12,ATMOSPHERE VARIANT
/content/asl_app_data/dictionary/SG ASL Atom 1 2023-10-14 CC.mp4,SG ASL Atom 1 2023-10-14 CC.mp4,Atom,,2023-10-14,ATOM
/content/asl_app_data/dictionary/SG ASL Atone 1 2023-10-14 CC.mp4,SG ASL Atone 1 2023-10-14 CC.mp4,Atone,,2023-10-14,ATONE
/content/asl_app_data/dictionary/SG ASL Attach 1 2023-10-15 CC.mp4,SG ASL Attach 1 2023-10-15 CC.mp4,Attach,,2023-10-15,ATTACH
/content/asl_app_data/dictionary/SG ASL Attack 1 2023-10-15 CC.mp4,SG ASL Attack 1 2023-10-15 CC.mp4,Attack,,2023-10-15,ATTACK
/content/asl_app_data/dictionary/SG ASL Attack (Variant) 2023-10-15 CC.mp4,SG ASL Attack (Variant) 2023-10-15 CC.mp4,,Attack Variant,2023-10-15,ATTACK VARIANT
/content/asl_app_data/dictionary/SG ASL Attain (Alt) 3 2023-10-16 CC.mp4,SG ASL Attain (Alt) 3 2023-10-16 CC.mp4,Attain,,2023-10-16,ATTAIN
/content/asl_app_data/dictionary/SG ASL Attempt 2 2023-10-16 CC.mp4,SG ASL Attempt 2 2023-10-16 CC.mp4,Attempt,,2023-10-16,ATTEMPT
/content/asl_app_data/dictionary/SG ASL Attend 2 2023-10-17 CC.mp4,SG ASL Attend 2 2023-10-17 CC.mp4,Attend,,2023-10-17,ATTEND
/content/asl_app_data/dictionary/SG ASL Attend (Frequently) 2 2023-10-17 CC.mp4,SG ASL Attend (Frequently) 2 2023-10-17 CC.mp4,,Attend Frequently,2023-10-17,ATTEND FREQUENTLY
/content/asl_app_data/dictionary/SG ASL Attend (Variant) 2023-10-17 CC.mp4,SG ASL Attend (Variant) 2023-10-17 CC.mp4,,Attend Variant,2023-10-17,ATTEND VARIANT
/content/asl_app_data/dictionary/SG ASL Attention 2023-10-18 CC.mp4,SG ASL Attention 2023-10-18 CC.mp4,Attention,,2023-10-18,ATTENTION
/content/asl_app_data/dictionary/SG ASL Attention Deficit Disorder 2023-10-18 CC.mp4,SG ASL Attention Deficit Disorder 2023-10-18 CC.mp4,,Attention Deficit Disorder,2023-10-18,ATTENTION DEFICIT DISORDER
/content/asl_app_data/dictionary/SG ASL Attention Seeking 2 2023-10-18 CC.mp4,SG ASL Attention Seeking 2 2023-10-18 CC.mp4,,Attention Seeking,2023-10-18,ATTENTION SEEKING
/content/asl_app_data/dictionary/SG ASL Attentive 2023-10-19 CC.mp4,SG ASL Attentive 2023-10-19 CC.mp4,Attentive,,2023-10-19,ATTENTIVE
/content/asl_app_data/dictionary/SG ASL Attest 2 2023-10-19 CC.mp4,SG ASL Attest 2 2023-10-19 CC.mp4,Attest,,2023-10-19,ATTEST
/content/asl_app_data/dictionary/SG ASL Attic 2 2023-10-20 CC.mp4,SG ASL Attic 2 2023-10-20 CC.mp4,Attic,,2023-10-20,ATTIC
/content/asl_app_data/dictionary/SG ASL Attitude 2023-10-20 CC.mp4,SG ASL Attitude 2023-10-20 CC.mp4,Attitude,,2023-10-20,ATTITUDE
/content/asl_app_data/dictionary/SG ASL Attorney 2023-10-21 CC.mp4,SG ASL Attorney 2023-10-21 CC.mp4,Attorney,,2023-10-21,ATTORNEY
/content/asl_app_data/dictionary/SG ASL Attract 2023-10-23 CC.mp4,SG ASL Attract 2023-10-23 CC.mp4,Attract,,2023-10-23,ATTRACT
/content/asl_app_data/dictionary/SG ASL Attract Atention 1 2023-10-22 CC.mp4,SG ASL Attract Atention 1 2023-10-22 CC.mp4,,Attract Atention,2023-10-22,ATTRACT ATENTION
/content/asl_app_data/dictionary/SG ASL Attract Gravity (Alt) 1 2023-10-22 CC.mp4,SG ASL Attract Gravity (Alt) 1 2023-10-22 CC.mp4,,Attract Gravity,2023-10-22,ATTRACT GRAVITY
/content/asl_app_data/dictionary/SG ASL Attract One Handed 2023-10-22 CC.mp4,SG ASL Attract One Handed 2023-10-22 CC.mp4,,Attract One Handed,2023-10-22,ATTRACT ONE HANDED
/content/asl_app_data/dictionary/SG ASL Attract (Variant) 2023-10-21 CC.mp4,SG ASL Attract (Variant) 2023-10-21 CC.mp4,,Attract Variant,2023-10-21,ATTRACT VARIANT
/content/asl_app_data/dictionary/SG ASL Attract (Variation) 2023-10-22 CC.mp4,SG ASL Attract (Variation) 2023-10-22 CC.mp4,,Attract Variation,2023-10-22,ATTRACT VARIATION
/content/asl_app_data/dictionary/SG ASL Attractive (Alt) 1 2023-10-23 CC.mp4,SG ASL Attractive (Alt) 1 2023-10-23 CC.mp4,Attractive,,2023-10-23,ATTRACTIVE
/content/asl_app_data/dictionary/SG ASL Attribute 1 2023-10-23 CC.mp4,SG ASL Attribute 1 2023-10-23 CC.mp4,Attribute,,2023-10-23,ATTRIBUTE
/content/asl_app_data/dictionary/SG ASL Auckland 1 2023-10-24 CC.mp4,SG ASL Auckland 1 2023-10-24 CC.mp4,Auckland,,2023-10-24,AUCKLAND
/content/asl_app_data/dictionary/SG ASL Auction 2023-10-24 CC.mp4,SG ASL Auction 2023-10-24 CC.mp4,Auction,,2023-10-24,AUCTION
/content/asl_app_data/dictionary/SG ASL Audacious 1 2023-10-24 CC.mp4,SG ASL Audacious 1 2023-10-24 CC.mp4,Audacious,,2023-10-24,AUDACIOUS
/content/asl_app_data/dictionary/SG ASL Audicity 1 2023-10-25 CC.mp4,SG ASL Audicity 1 2023-10-25 CC.mp4,Audicity,,2023-10-25,AUDICITY
/content/asl_app_data/dictionary/SG ASL Audience (Alt) 1 2023-10-25 CC.mp4,SG ASL Audience (Alt) 1 2023-10-25 CC.mp4,Audience,,2023-10-25,AUDIENCE
/content/asl_app_data/dictionary/SG ASL Audiologist 1 2023-10-25 CC.mp4,SG ASL Audiologist 1 2023-10-25 CC.mp4,Audiologist,,2023-10-25,AUDIOLOGIST
/content/asl_app_data/dictionary/SG ASL Audiology 2023-10-25 CC.mp4,SG ASL Audiology 2023-10-25 CC.mp4,Audiology,,2023-10-25,AUDIOLOGY
/content/asl_app_data/dictionary/SG ASL Audism 2023-10-26 CC.mp4,SG ASL Audism 2023-10-26 CC.mp4,Audism,,2023-10-26,AUDISM
/content/asl_app_data/dictionary/SG ASL Auditory 1 2023-10-26 CC.mp4,SG ASL Auditory 1 2023-10-26 CC.mp4,Auditory,,2023-10-26,AUDITORY
/content/asl_app_data/dictionary/SG ASL Audtion 1 2023-10-26 CC.mp4,SG ASL Audtion 1 2023-10-26 CC.mp4,Audtion,,2023-10-26,AUDTION
/content/asl_app_data/dictionary/SG ASL August (Alt) 2023-10-26 CC.mp4,SG ASL August (Alt) 2023-10-26 CC.mp4,August,,2023-10-26,AUGUST
/content/asl_app_data/dictionary/SG ASL August (Variant) 1 2023-10-27 CC.mp4,SG ASL August (Variant) 1 2023-10-27 CC.mp4,,August Variant,2023-10-27,AUGUST VARIANT
/content/asl_app_data/dictionary/SG ASL Aunt 2 2023-11-5 CC.mp4,SG ASL Aunt 2 2023-11-5 CC.mp4,Aunt,,2023-11-5,AUNT
/content/asl_app_data/dictionary/SG ASL Aural 1 2023-11-5 CC.mp4,SG ASL Aural 1 2023-11-5 CC.mp4,Aural,,2023-11-5,AURAL
/content/asl_app_data/dictionary/SG ASL Auralcentric 1 2023-11-6 CC.mp4,SG ASL Auralcentric 1 2023-11-6 CC.mp4,Auralcentric,,2023-11-6,AURALCENTRIC
/content/asl_app_data/dictionary/SG ASL Auslan 2 2023-11-6 CC.mp4,SG ASL Auslan 2 2023-11-6 CC.mp4,Auslan,,2023-11-6,AUSLAN
/content/asl_app_data/dictionary/SG ASL Australia 1 2023-11-7 CC.mp4,SG ASL Australia 1 2023-11-7 CC.mp4,Australia,,2023-11-7,AUSTRALIA
/content/asl_app_data/dictionary/SG ASL Australia (Old) 2 2023-11-6 CC.mp4,SG ASL Australia (Old) 2 2023-11-6 CC.mp4,,Australia Old,2023-11-6,AUSTRALIA OLD
/content/asl_app_data/dictionary/SG ASL Austria 1 2023-11-7 CC.mp4,SG ASL Austria 1 2023-11-7 CC.mp4,Austria,,2023-11-7,AUSTRIA
/content/asl_app_data/dictionary/SG ASL Austrian 1 2023-11-8 CC.mp4,SG ASL Austrian 1 2023-11-8 CC.mp4,Austrian,,2023-11-8,AUSTRIAN
/content/asl_app_data/dictionary/SG ASL Authentic 2 2023-11-8 CC.mp4,SG ASL Authentic 2 2023-11-8 CC.mp4,Authentic,,2023-11-8,AUTHENTIC
/content/asl_app_data/dictionary/SG ASL Author 3 2023-11-8 CC.mp4,SG ASL Author 3 2023-11-8 CC.mp4,Author,,2023-11-8,AUTHOR
/content/asl_app_data/dictionary/SG ASL Authority (Alt) 2 2023-11-9 CC.mp4,SG ASL Authority (Alt) 2 2023-11-9 CC.mp4,Authority,,2023-11-9,AUTHORITY
/content/asl_app_data/dictionary/SG ASL Authority Additional Variant 2023-11-9 CC.mp4,SG ASL Authority Additional Variant 2023-11-9 CC.mp4,,Authority Additional Variant,2023-11-9,AUTHORITY ADDITIONAL VARIANT
/content/asl_app_data/dictionary/SG ASL Authority Other Variant 2023-11-9 CC.mp4,SG ASL Authority Other Variant 2023-11-9 CC.mp4,,Authority Other Variant,2023-11-9,AUTHORITY OTHER VARIANT
/content/asl_app_data/dictionary/SG ASL Authority Variant 2023-11-10 CC.mp4,SG ASL Authority Variant 2023-11-10 CC.mp4,,Authority Variant,2023-11-10,AUTHORITY VARIANT
/content/asl_app_data/dictionary/SG ASL Authorize 3 2023-11-11 CC.mp4,SG ASL Authorize 3 2023-11-11 CC.mp4,Authorize,,2023-11-11,AUTHORIZE
/content/asl_app_data/dictionary/SG ASL Autism 3 2023-11-11 CC.mp4,SG ASL Autism 3 2023-11-11 CC.mp4,Autism,,2023-11-11,AUTISM
/content/asl_app_data/dictionary/SG ASL Auto Insurance 5 2023-11-11 CC.mp4,SG ASL Auto Insurance 5 2023-11-11 CC.mp4,,Auto Insurance,2023-11-11,AUTO INSURANCE
/content/asl_app_data/dictionary/SG ASL Auto Mechanic 3 2023-11-12 CC.mp4,SG ASL Auto Mechanic 3 2023-11-12 CC.mp4,,Auto Mechanic,2023-11-12,AUTO MECHANIC
/content/asl_app_data/dictionary/SG ASL Auto Mechanic Extended 2023-11-12 CC.mp4,SG ASL Auto Mechanic Extended 2023-11-12 CC.mp4,,Auto Mechanic Extended,2023-11-12,AUTO MECHANIC EXTENDED
