path,word,token,phrase,upload_date
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ass (Butt) 1 2023-9-10 Upload/SG ASL Ass (Butt) 1 2023-9-10 CC.mp4,ass (butt) 1,ASS (BUTT) 1,Ass (Butt) 1,2023-9-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Ass (Butt) 1 2023-9-10 Upload/SG ASL Ass (Butt) 1 2023-9-10.mkv,ass (butt) 1,ASS (BUTT) 1,Ass (Butt) 1,2023-9-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Antler 1 2023-7-14 Upload/SG ASL Antler 1 2023-7-14.mkv,antler 1,ANTLER 1,Antler 1,2023-7-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Antler 1 2023-7-14 Upload/SG ASL Antler 1 2023-7-14 CC.mp4,antler 1,ANTLER 1,Antler 1,2023-7-14
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Applaud 1 2023-7-26 Upload/SG ASL Applaud 1 2023-7-26.mkv,applaud 1,APPLAUD 1,Applaud 1,2023-7-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Applaud 1 2023-7-26 Upload/SG ASL Applaud 1 2023-7-26 CC.mp4,applaud 1,APPLAUD 1,Applaud 1,2023-7-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Asylum Variant 2 2023-10-5 Upload/SG ASL Asylum Variant 2 2023-10-5 CC.mp4,asylum variant 2,ASYLUM VARIANT 2,Asylum Variant 2,2023-10-5
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Asylum Variant 2 2023-10-5 Upload/SG ASL Asylum Variant 2 2023-10-5.mkv,asylum variant 2,ASYLUM VARIANT 2,Asylum Variant 2,2023-10-5
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assemble (Alt) Variant 1 2023-9-12 Upload/SG ASL Assemble (Alt) Variant 1 2023-9-12 CC.mp4,assemble (alt) variant 1,ASSEMBLE (ALT) VARIANT 1,Assemble (Alt) Variant 1,2023-9-12
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assemble (Alt) Variant 1 2023-9-12 Upload/SG ASL Assemble (Alt) Variant 1 2023-9-12.mkv,assemble (alt) variant 1,ASSEMBLE (ALT) VARIANT 1,Assemble (Alt) Variant 1,2023-9-12
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arctic 1 2023-8-10 Upload/SG ASL Arctic 1 2023-8-10 CC.mp4,arctic 1,ARCTIC 1,Arctic 1,2023-8-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Arctic 1 2023-8-10 Upload/SG ASL Arctic 1 2023-8-10.mkv,arctic 1,ARCTIC 1,Arctic 1,2023-8-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Astounded 2023-10-1 Upload/SG ASL Astounded 2023-10-1.mkv,astounded,ASTOUNDED,Astounded,2023-10-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Astounded 2023-10-1 Upload/SG ASL Astounded 2023-10-1 CC.mp4,astounded,ASTOUNDED,Astounded,2023-10-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Approximate Alt 2023-8-4 Upload/SG ASL Approximate Alt 2023-8-4 CC.mp4,approximate alt,APPROXIMATE ALT,Approximate Alt,2023-8-4
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Approximate Alt 2023-8-4 Upload/SG ASL Approximate Alt 2023-8-4.mkv,approximate alt,APPROXIMATE ALT,Approximate Alt,2023-8-4
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Announcer 2023-7-5 Upload/SG ASL Announcer 2023-7-5.mkv,announcer,ANNOUNCER,Announcer,2023-7-5
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Announcer 2023-7-5 Upload/SG ASL Announcer 2023-7-5 CC.gif,announcer,ANNOUNCER,Announcer,2023-7-5
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL At Last 2 2023-10-6 Upload/SG ASL At Last 2 2023-10-6 CC.mp4,at last 2,AT LAST 2,At Last 2,2023-10-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL At Last 2 2023-10-6 Upload/SG ASL At Last 2 2023-10-6.mkv,at last 2,AT LAST 2,At Last 2,2023-10-6
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assassin (Alt) 1 2023-9-10 Upload/SG ASL Assassin (Alt) 1 2023-9-10.mkv,assassin (alt) 1,ASSASSIN (ALT) 1,Assassin (Alt) 1,2023-9-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Assassin (Alt) 1 2023-9-10 Upload/SG ASL Assassin (Alt) 1 2023-9-10 CC.mp4,assassin (alt) 1,ASSASSIN (ALT) 1,Assassin (Alt) 1,2023-9-10
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awry (Variant) 1 2023-11-19 Upload/Documentation/SG ASL Awry (Variant) 1 2023-11-19 CC.mp4,awry (variant) 1,AWRY (VARIANT) 1,Awry (Variant) 1,2023-11-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awry (Variant) 1 2023-11-19 Upload/Documentation/SG ASL Awry (Variant) 1 2023-11-19.mkv,awry (variant) 1,AWRY (VARIANT) 1,Awry (Variant) 1,2023-11-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Awry (Variant) 1 2023-11-19 Upload/Documentation/SG ASL Awry (Variant) 1 2023-11-19 GIF.gif,awry (variant) 1,AWRY (VARIANT) 1,Awry (Variant) 1,2023-11-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Alaska Alt 3 2023-5-15 Upload/SG ASL Alaska Alt 3 2023-5-15.mkv,alaska alt 3,ALASKA ALT 3,Alaska Alt 3,2023-5-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Alaska Alt 3 2023-5-15 Upload/SG ASL Alaska Alt 3 2023-5-15 CC.gif,alaska alt 3,ALASKA ALT 3,Alaska Alt 3,2023-5-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Armpits 2023-8-13 Upload/SG ASL Armpits 2023-8-13 CC.mp4,armpits,ARMPITS,Armpits,2023-8-13
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Armpits 2023-8-13 Upload/SG ASL Armpits 2023-8-13.mkv,armpits,ARMPITS,Armpits,2023-8-13
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Artificial Variant 1 2023-8-25 Upload/SG ASL Artificial Variant 1 2023-8-25 CC.mp4,artificial variant 1,ARTIFICIAL VARIANT 1,Artificial Variant 1,2023-8-25
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL A/SG ASL Artificial Variant 1 2023-8-25 Upload/SG ASL Artificial Variant 1 2023-8-25.mkv,artificial variant 1,ARTIFICIAL VARIANT 1,Artificial Variant 1,2023-8-25
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year 2025-1-1 Upload/Documentation/SG ASL New Year 2025-1-1 CC.mp4,new year,NEW YEAR,New Year,2025-1-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year 2025-1-1 Upload/Documentation/SG ASL New Year 2025-1-1 GIF.gif,new year,NEW YEAR,New Year,2025-1-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year 2025-1-1 Upload/Documentation/SG ASL New Year 2025-1-1.mkv,new year,NEW YEAR,New Year,2025-1-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year Day 2024-12-31 Upload/Documentation/SG ASL New Year Day 2024-12-31 CC.mp4,new year day,NEW YEAR DAY,New Year Day,2024-12-31
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year Day 2024-12-31 Upload/Documentation/SG ASL New Year Day 2024-12-31.mkv,new year day,NEW YEAR DAY,New Year Day,2024-12-31
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year Day 2024-12-31 Upload/Documentation/SG ASL New Year Day 2024-12-31 GIF.gif,new year day,NEW YEAR DAY,New Year Day,2024-12-31
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year Resolution 2025-1-1 Upload/Documentation/SG ASL New Year Resolution 2025-1-1.mkv,new year resolution,NEW YEAR RESOLUTION,New Year Resolution,2025-1-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year Resolution 2025-1-1 Upload/Documentation/SG ASL New Year Resolution 2025-1-1 GIF.gif,new year resolution,NEW YEAR RESOLUTION,New Year Resolution,2025-1-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL N/SG ASL New Year Resolution 2025-1-1 Upload/Documentation/SG ASL New Year Resolution 2025-1-1 CC.mp4,new year resolution,NEW YEAR RESOLUTION,New Year Resolution,2025-1-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cocoa 2025-3-3 Upload/Documentation/SG ASL Cocoa 2025-3-3 CC.mp4,cocoa,COCOA,Cocoa,2025-3-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cocoa 2025-3-3 Upload/Documentation/SG ASL Cocoa 2025-3-3.mkv,cocoa,COCOA,Cocoa,2025-3-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cocoa 2025-3-3 Upload/Documentation/SG ASL Cocoa 2025-3-3 GIF.gif,cocoa,COCOA,Cocoa,2025-3-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chihuahua 2025-1-7 Upload/Documentation/SG ASL Chihuahua 2025-1-7 GIF.gif,chihuahua,CHIHUAHUA,Chihuahua,2025-1-7
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chihuahua 2025-1-7 Upload/Documentation/SG ASL Chihuahua 2025-1-7 CC.mp4,chihuahua,CHIHUAHUA,Chihuahua,2025-1-7
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chihuahua 2025-1-7 Upload/Documentation/SG ASL Chihuahua 2025-1-7.mkv,chihuahua,CHIHUAHUA,Chihuahua,2025-1-7
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cigarette Butt 2 2025-1-22 Upload/Documentation/SG ASL Cigarette Butt 2 2025-1-22.mkv,cigarette butt 2,CIGARETTE BUTT 2,Cigarette Butt 2,2025-1-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cigarette Butt 2 2025-1-22 Upload/Documentation/SG ASL Cigarette Butt 2 2025-1-22 GIF.gif,cigarette butt 2,CIGARETTE BUTT 2,Cigarette Butt 2,2025-1-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cigarette Butt 2 2025-1-22 Upload/Documentation/SG ASL Cigarette Butt 2 2025-1-22 CC.mp4,cigarette butt 2,CIGARETTE BUTT 2,Cigarette Butt 2,2025-1-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Castle Alt 2024-11-18 Upload/Documentation/SG ASL Castle Alt 2024-11-18 CC.mp4,castle alt,CASTLE ALT,Castle Alt,2024-11-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Castle Alt 2024-11-18 Upload/Documentation/SG ASL Castle Alt 2024-11-18.mkv,castle alt,CASTLE ALT,Castle Alt,2024-11-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Castle Alt 2024-11-18 Upload/Documentation/SG ASL Castle Alt 2024-11-18 GIF.gif,castle alt,CASTLE ALT,Castle Alt,2024-11-18
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Common Alt 2025-3-30 Upload/Documentation/SG ASL Common Alt 2025-3-30 CC.mp4,common alt,COMMON ALT,Common Alt,2025-3-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Common Alt 2025-3-30 Upload/Documentation/SG ASL Common Alt 2025-3-30 GIF.gif,common alt,COMMON ALT,Common Alt,2025-3-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Common Alt 2025-3-30 Upload/Documentation/SG ASL Common Alt 2025-3-30.mkv,common alt,COMMON ALT,Common Alt,2025-3-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chameleon 2024-12-8 Upload/Documentation/SG ASL Chameleon 2024-12-8 CC.mp4,chameleon,CHAMELEON,Chameleon,2024-12-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chameleon 2024-12-8 Upload/Documentation/SG ASL Chameleon 2024-12-8.mkv,chameleon,CHAMELEON,Chameleon,2024-12-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chameleon 2024-12-8 Upload/Documentation/SG ASL Chameleon 2024-12-8 GIF.gif,chameleon,CHAMELEON,Chameleon,2024-12-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Constantly 2025-6-3 Upload/Documentation/SG ASL Constantly 2025-6-3.mkv,constantly,CONSTANTLY,Constantly,2025-6-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Constantly 2025-6-3 Upload/Documentation/SG ASL Constantly 2025-6-3 GIF.gif,constantly,CONSTANTLY,Constantly,2025-6-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Constantly 2025-6-3 Upload/Documentation/SG ASL Constantly 2025-6-3 CC.mp4,constantly,CONSTANTLY,Constantly,2025-6-3
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Close Door 2025-2-4 Upload/Documentation/SG ASL Close Door 2025-2-4.mkv,close door,CLOSE DOOR,Close Door,2025-2-4
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Close Door 2025-2-4 Upload/Documentation/SG ASL Close Door 2025-2-4 CC.mp4,close door,CLOSE DOOR,Close Door,2025-2-4
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Close Door 2025-2-4 Upload/Documentation/SG ASL Close Door 2025-2-4 GIF.gif,close door,CLOSE DOOR,Close Door,2025-2-4
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Concussion Ext 2025-4-30 Upload/Documentation/SG ASL Concussion Ext 2025-4-30.mkv,concussion ext,CONCUSSION EXT,Concussion Ext,2025-4-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Concussion Ext 2025-4-30 Upload/Documentation/SG ASL Concussion Ext 2025-4-30 CC.mp4,concussion ext,CONCUSSION EXT,Concussion Ext,2025-4-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Concussion Ext 2025-4-30 Upload/Documentation/SG ASL Concussion Ext 2025-4-30 GIF.gif,concussion ext,CONCUSSION EXT,Concussion Ext,2025-4-30
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL California Alt 2024-10-29 Upload/Documentation/SG ASL California Alt 2024-10-29 CC.mp4,california alt,CALIFORNIA ALT,California Alt,2024-10-29
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL California Alt 2024-10-29 Upload/Documentation/SG ASL California Alt 2024-10-29.mkv,california alt,CALIFORNIA ALT,California Alt,2024-10-29
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL California Alt 2024-10-29 Upload/Documentation/SG ASL California Alt 2024-10-29 GIF.gif,california alt,CALIFORNIA ALT,California Alt,2024-10-29
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chug Engine 2025-1-21 Upload/Documentation/SG ASL Chug Engine 2025-1-21 CC.mp4,chug engine,CHUG ENGINE,Chug Engine,2025-1-21
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chug Engine 2025-1-21 Upload/Documentation/SG ASL Chug Engine 2025-1-21 GIF.gif,chug engine,CHUG ENGINE,Chug Engine,2025-1-21
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chug Engine 2025-1-21 Upload/Documentation/SG ASL Chug Engine 2025-1-21.mkv,chug engine,CHUG ENGINE,Chug Engine,2025-1-21
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Confine Alt 2025-5-16 Upload/Documentation/SG ASL Confine Alt 2025-5-16 CC.mp4,confine alt,CONFINE ALT,Confine Alt,2025-5-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Confine Alt 2025-5-16 Upload/Documentation/SG ASL Confine Alt 2025-5-16 GIF.gif,confine alt,CONFINE ALT,Confine Alt,2025-5-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Confine Alt 2025-5-16 Upload/Documentation/SG ASL Confine Alt 2025-5-16.mkv,confine alt,CONFINE ALT,Confine Alt,2025-5-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Computer File 2025-4-24 Upload/Documentation/SG ASL Computer File 2025-4-24 GIF.gif,computer file,COMPUTER FILE,Computer File,2025-4-24
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Computer File 2025-4-24 Upload/Documentation/SG ASL Computer File 2025-4-24 CC.mp4,computer file,COMPUTER FILE,Computer File,2025-4-24
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Computer File 2025-4-24 Upload/Documentation/SG ASL Computer File 2025-4-24.mkv,computer file,COMPUTER FILE,Computer File,2025-4-24
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cleaner Alt 2025-2-26 Upload/Documentation/SG ASL Cleaner Alt 2025-2-26.mkv,cleaner alt,CLEANER ALT,Cleaner Alt,2025-2-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cleaner Alt 2025-2-26 Upload/Documentation/SG ASL Cleaner Alt 2025-2-26 CC.mp4,cleaner alt,CLEANER ALT,Cleaner Alt,2025-2-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cleaner Alt 2025-2-26 Upload/Documentation/SG ASL Cleaner Alt 2025-2-26 GIF.gif,cleaner alt,CLEANER ALT,Cleaner Alt,2025-2-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Church Alt 2025-1-22 Upload/Documentation/SG ASL Church Alt 2025-1-22 CC.mp4,church alt,CHURCH ALT,Church Alt,2025-1-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Church Alt 2025-1-22 Upload/Documentation/SG ASL Church Alt 2025-1-22.mkv,church alt,CHURCH ALT,Church Alt,2025-1-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Church Alt 2025-1-22 Upload/Documentation/SG ASL Church Alt 2025-1-22 GIF.gif,church alt,CHURCH ALT,Church Alt,2025-1-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Calibrate 2024-10-28 Upload/Documentation/SG ASL Calibrate 2024-10-28 GIF.gif,calibrate,CALIBRATE,Calibrate,2024-10-28
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Calibrate 2024-10-28 Upload/Documentation/SG ASL Calibrate 2024-10-28 CC.mp4,calibrate,CALIBRATE,Calibrate,2024-10-28
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Calibrate 2024-10-28 Upload/Documentation/SG ASL Calibrate 2024-10-28.mkv,calibrate,CALIBRATE,Calibrate,2024-10-28
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Canada 2024-10-7 Upload/Documentation/SG ASL Canada 2024-10-7.mkv,canada,CANADA,Canada,2024-10-7
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Canada 2024-10-7 Upload/Documentation/SG ASL Canada 2024-10-7 CC.mp4,canada,CANADA,Canada,2024-10-7
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Canada 2024-10-7 Upload/Documentation/SG ASL Canada 2024-10-7 GIF.gif,canada,CANADA,Canada,2024-10-7
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chat Alt 2024-12-23 Upload/Documentation/SG ASL Chat Alt 2024-12-23 CC.mp4,chat alt,CHAT ALT,Chat Alt,2024-12-23
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chat Alt 2024-12-23 Upload/Documentation/SG ASL Chat Alt 2024-12-23 GIF.gif,chat alt,CHAT ALT,Chat Alt,2024-12-23
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Chat Alt 2024-12-23 Upload/Documentation/SG ASL Chat Alt 2024-12-23.mkv,chat alt,CHAT ALT,Chat Alt,2024-12-23
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Concede 2025-4-26 Upload/Documentation/SG ASL Concede 2025-4-26.mkv,concede,CONCEDE,Concede,2025-4-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Concede 2025-4-26 Upload/Documentation/SG ASL Concede 2025-4-26 GIF.gif,concede,CONCEDE,Concede,2025-4-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Concede 2025-4-26 Upload/Documentation/SG ASL Concede 2025-4-26 CC.mp4,concede,CONCEDE,Concede,2025-4-26
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL CD alt 2024-11-20 Upload/Documentation/SG ASL CD alt 2024-11-20 GIF.gif,cd alt,CD ALT,CD alt,2024-11-20
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL CD alt 2024-11-20 Upload/Documentation/SG ASL CD alt 2024-11-20 CC.mp4,cd alt,CD ALT,CD alt,2024-11-20
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL CD alt 2024-11-20 Upload/Documentation/SG ASL CD alt 2024-11-20.mkv,cd alt,CD ALT,CD alt,2024-11-20
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cement 2 2024-11-27 Upload/Documentation/SG ASL Cement 2 2024-11-27 CC.mp4,cement 2,CEMENT 2,Cement 2,2024-11-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cement 2 2024-11-27 Upload/Documentation/SG ASL Cement 2 2024-11-27 GIF.gif,cement 2,CEMENT 2,Cement 2,2024-11-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Cement 2 2024-11-27 Upload/Documentation/SG ASL Cement 2 2024-11-27.mkv,cement 2,CEMENT 2,Cement 2,2024-11-27
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Coat 2025-3-1 Upload/Documentation/SG ASL Coat 2025-3-1 GIF.gif,coat,COAT,Coat,2025-3-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Coat 2025-3-1 Upload/Documentation/SG ASL Coat 2025-3-1.mkv,coat,COAT,Coat,2025-3-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Coat 2025-3-1 Upload/Documentation/SG ASL Coat 2025-3-1 CC.mp4,coat,COAT,Coat,2025-3-1
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Closet Ext 2025-2-8 Upload/Documentation/SG ASL Closet Ext 2025-2-8 GIF.gif,closet ext,CLOSET EXT,Closet Ext,2025-2-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Closet Ext 2025-2-8 Upload/Documentation/SG ASL Closet Ext 2025-2-8.mkv,closet ext,CLOSET EXT,Closet Ext,2025-2-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Closet Ext 2025-2-8 Upload/Documentation/SG ASL Closet Ext 2025-2-8 CC.mp4,closet ext,CLOSET EXT,Closet Ext,2025-2-8
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Complete 2025-4-15 Upload/Documentation/SG ASL Complete 2025-4-15.mkv,complete,COMPLETE,Complete,2025-4-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Complete 2025-4-15 Upload/Documentation/SG ASL Complete 2025-4-15 CC.mp4,complete,COMPLETE,Complete,2025-4-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Complete 2025-4-15 Upload/Documentation/SG ASL Complete 2025-4-15 GIF.gif,complete,COMPLETE,Complete,2025-4-15
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Claim 2025-2-16 Upload/Documentation/SG ASL Claim 2025-2-16.mkv,claim,CLAIM,Claim,2025-2-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Claim 2025-2-16 Upload/Documentation/SG ASL Claim 2025-2-16 CC.mp4,claim,CLAIM,Claim,2025-2-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Claim 2025-2-16 Upload/Documentation/SG ASL Claim 2025-2-16 GIF.gif,claim,CLAIM,Claim,2025-2-16
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Class 2025-2-22 Upload/Documentation/SG ASL Class 2025-2-22 CC.mp4,class,CLASS,Class,2025-2-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Class 2025-2-22 Upload/Documentation/SG ASL Class 2025-2-22.mkv,class,CLASS,Class,2025-2-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Class 2025-2-22 Upload/Documentation/SG ASL Class 2025-2-22 GIF.gif,class,CLASS,Class,2025-2-22
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Conform 2025-5-19 Upload/Documentation/SG ASL Conform 2025-5-19 CC.mp4,conform,CONFORM,Conform,2025-5-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Conform 2025-5-19 Upload/Documentation/SG ASL Conform 2025-5-19.mkv,conform,CONFORM,Conform,2025-5-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Conform 2025-5-19 Upload/Documentation/SG ASL Conform 2025-5-19 GIF.gif,conform,CONFORM,Conform,2025-5-19
/content/drive/MyDrive/asl_app_data/SG ASL Dictionary/ASL C/SG ASL Clueless Alt 2025-2-11 Upload/Documentation/SG ASL Clueless Alt 2025-2-11 CC.mp4,clueless alt,CLUELESS ALT,Clueless Alt,2025-2-11
