path,filename,word,phrase,upload_date,token
/content/asl_app_data/dictionary/SG ASL Bed 1 Handed 2024-2-27 CC.mp4,SG ASL Bed 1 Handed 2024-2-27 CC.mp4,,Bed Handed,2024-2-27,
/content/asl_app_data/dictionary/SG ASL Bedlam 3 2024-2-27 CC.mp4,SG ASL Bedlam 3 2024-2-27 CC.mp4,Bedlam,,2024-2-27,
/content/asl_app_data/dictionary/SG ASL Bedridden 2 2024-2-27 CC.mp4,SG ASL Bedridden 2 2024-2-27 CC.mp4,Bedridden,,2024-2-27,
/content/asl_app_data/dictionary/SG ASL Bedroom (Alt) 2024-2-27 CC.mp4,SG ASL Bedroom (Alt) 2024-2-27 CC.mp4,Bedroom,,2024-2-27,
/content/asl_app_data/dictionary/SG ASL Bedroom (Variant) 2024-2-29 CC.mp4,SG ASL Bedroom (Variant) 2024-2-29 CC.mp4,,Bedroom Variant,2024-2-29,
/content/asl_app_data/dictionary/SG ASL Bedspreads 2 2024-2-29 CC.mp4,SG ASL Bedspreads 2 2024-2-29 CC.mp4,Bedspreads,,2024-2-29,
/content/asl_app_data/dictionary/SG ASL Bedtime 2024-3-1 CC.mp4,SG ASL Bedtime 2024-3-1 CC.mp4,Bedtime,,2024-3-1,
/content/asl_app_data/dictionary/SG ASL Bedtime 2 handed 2 2024-3-1 CC.mp4,SG ASL Bedtime 2 handed 2 2024-3-1 CC.mp4,,Bedtime handed,2024-3-1,
/content/asl_app_data/dictionary/SG ASL Bee (Alt) 2 2024-3-2 CC.mp4,SG ASL Bee (Alt) 2 2024-3-2 CC.mp4,Bee,,2024-3-2,
/content/asl_app_data/dictionary/SG ASL Beef (Alt) 1 2024-3-2 CC.mp4,SG ASL Beef (Alt) 1 2024-3-2 CC.mp4,Beef,,2024-3-2,
/content/asl_app_data/dictionary/SG ASL Beefy 1 2024-3-2 CC.mp4,SG ASL Beefy 1 2024-3-2 CC.mp4,Beefy,,2024-3-2,
/content/asl_app_data/dictionary/SG ASL Beehive 2024-3-2 CC.mp4,SG ASL Beehive 2024-3-2 CC.mp4,Beehive,,2024-3-2,
/content/asl_app_data/dictionary/SG ASL Been 1 2024-3-3 CC.mp4,SG ASL Been 1 2024-3-3 CC.mp4,Been,,2024-3-3,
/content/asl_app_data/dictionary/SG ASL Been A while 2024-3-3 CC.mp4,SG ASL Been A while 2024-3-3 CC.mp4,,Been A while,2024-3-3,
/content/asl_app_data/dictionary/SG ASL Been There 2024-3-3 CC.mp4,SG ASL Been There 2024-3-3 CC.mp4,,Been There,2024-3-3,
/content/asl_app_data/dictionary/SG ASL Beep (Alt) 2024-3-3 CC.mp4,SG ASL Beep (Alt) 2024-3-3 CC.mp4,Beep,,2024-3-3,
/content/asl_app_data/dictionary/SG ASL Beeper 2024-3-4 CC.mp4,SG ASL Beeper 2024-3-4 CC.mp4,Beeper,,2024-3-4,
/content/asl_app_data/dictionary/SG ASL Beer 2024-3-5 CC.mp4,SG ASL Beer 2024-3-5 CC.mp4,Beer,,2024-3-5,
/content/asl_app_data/dictionary/SG ASL Beer Belly 2024-3-4 CC.mp4,SG ASL Beer Belly 2024-3-4 CC.mp4,,Beer Belly,2024-3-4,
/content/asl_app_data/dictionary/SG ASL Beer Can 2024-3-5 CC.mp4,SG ASL Beer Can 2024-3-5 CC.mp4,,Beer Can,2024-3-5,
/content/asl_app_data/dictionary/SG ASL Before (Alt) 2024-3-6 CC.mp4,SG ASL Before (Alt) 2024-3-6 CC.mp4,Before,,2024-3-6,
/content/asl_app_data/dictionary/SG ASL Before (Earlier) 1 2024-3-7 CC.mp4,SG ASL Before (Earlier) 1 2024-3-7 CC.mp4,,Before Earlier,2024-3-7,
/content/asl_app_data/dictionary/SG ASL Before (Location) 1 2024-3-7 CC.mp4,SG ASL Before (Location) 1 2024-3-7 CC.mp4,,Before Location,2024-3-7,
/content/asl_app_data/dictionary/SG ASL Before (Past) 2024-3-7 CC.mp4,SG ASL Before (Past) 2024-3-7 CC.mp4,,Before Past,2024-3-7,
"/content/asl_app_data/dictionary/SG ASL Before (Past, Alt) 1 2024-3-9 CC.mp4","SG ASL Before (Past, Alt) 1 2024-3-9 CC.mp4",,"Before Past,",2024-3-9,
/content/asl_app_data/dictionary/SG ASL Befuddle 1 2024-3-9 CC.mp4,SG ASL Befuddle 1 2024-3-9 CC.mp4,Befuddle,,2024-3-9,
/content/asl_app_data/dictionary/SG ASL Beg (Alt) 2024-3-9 CC.mp4,SG ASL Beg (Alt) 2024-3-9 CC.mp4,Beg,,2024-3-9,
/content/asl_app_data/dictionary/SG ASL Beg 2 Handed 1 2024-3-10 CC.mp4,SG ASL Beg 2 Handed 1 2024-3-10 CC.mp4,,Beg Handed,2024-3-10,
/content/asl_app_data/dictionary/SG ASL Beg (Variant) 1 2024-3-10 CC.mp4,SG ASL Beg (Variant) 1 2024-3-10 CC.mp4,,Beg Variant,2024-3-10,
/content/asl_app_data/dictionary/SG ASL Begin 1 2024-3-10 CC.mp4,SG ASL Begin 1 2024-3-10 CC.mp4,Begin,,2024-3-10,
/content/asl_app_data/dictionary/SG ASL Beginner 2024-3-11 CC.mp4,SG ASL Beginner 2024-3-11 CC.mp4,Beginner,,2024-3-11,
/content/asl_app_data/dictionary/SG ASL Behalf (Alt) 1 2024-3-11 CC.mp4,SG ASL Behalf (Alt) 1 2024-3-11 CC.mp4,Behalf,,2024-3-11,
/content/asl_app_data/dictionary/SG ASL Behave 2024-3-12 CC.mp4,SG ASL Behave 2024-3-12 CC.mp4,Behave,,2024-3-12,
/content/asl_app_data/dictionary/SG ASL Behead 1 2024-3-12 CC.mp4,SG ASL Behead 1 2024-3-12 CC.mp4,Behead,,2024-3-12,
/content/asl_app_data/dictionary/SG ASL Behind (Alt) 1 2024-3-12 CC.mp4,SG ASL Behind (Alt) 1 2024-3-12 CC.mp4,Behind,,2024-3-12,
/content/asl_app_data/dictionary/SG ASL Behind (Late) 2024-3-12 CC.mp4,SG ASL Behind (Late) 2024-3-12 CC.mp4,,Behind Late,2024-3-12,
"/content/asl_app_data/dictionary/SG ASL Behind (Late, Alt) 2024-3-13 CC.mp4","SG ASL Behind (Late, Alt) 2024-3-13 CC.mp4",,"Behind Late,",2024-3-13,
/content/asl_app_data/dictionary/SG ASL Behind (Variant) 2024-3-13 CC.mp4,SG ASL Behind (Variant) 2024-3-13 CC.mp4,,Behind Variant,2024-3-13,
/content/asl_app_data/dictionary/SG ASL Beige (Alt) 2 2024-3-14 CC.mp4,SG ASL Beige (Alt) 2 2024-3-14 CC.mp4,Beige,,2024-3-14,
/content/asl_app_data/dictionary/SG ASL Beirut 1 2024-3-14 CC.mp4,SG ASL Beirut 1 2024-3-14 CC.mp4,Beirut,,2024-3-14,
/content/asl_app_data/dictionary/SG ASL Belarus 1 2024-3-15 CC.mp4,SG ASL Belarus 1 2024-3-15 CC.mp4,Belarus,,2024-3-15,
/content/asl_app_data/dictionary/SG ASL Belch 1 2024-3-15 CC.mp4,SG ASL Belch 1 2024-3-15 CC.mp4,Belch,,2024-3-15,
/content/asl_app_data/dictionary/SG ASL Belgium 1 2024-3-16 CC.mp4,SG ASL Belgium 1 2024-3-16 CC.mp4,Belgium,,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Belief 2 2024-3-16 CC.mp4,SG ASL Belief 2 2024-3-16 CC.mp4,Belief,,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Belittle (Alt) 2 2024-3-16 CC.mp4,SG ASL Belittle (Alt) 2 2024-3-16 CC.mp4,Belittle,,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Belittle (Other) 1 2024-3-16 CC.mp4,SG ASL Belittle (Other) 1 2024-3-16 CC.mp4,,Belittle Other,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Belittle (variant) 2024-3-16 CC.mp4,SG ASL Belittle (variant) 2024-3-16 CC.mp4,,Belittle variant,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Belize 2 2024-3-16 CC.mp4,SG ASL Belize 2 2024-3-16 CC.mp4,Belize,,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Bell (Doorbell) 1 2024-3-16 CC.mp4,SG ASL Bell (Doorbell) 1 2024-3-16 CC.mp4,,Bell Doorbell,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Bell (Variant) 2024-3-16 CC.mp4,SG ASL Bell (Variant) 2024-3-16 CC.mp4,,Bell Variant,2024-3-16,
/content/asl_app_data/dictionary/SG ASL Belligerent 2 2024-3-17 CC.mp4,SG ASL Belligerent 2 2024-3-17 CC.mp4,Belligerent,,2024-3-17,
/content/asl_app_data/dictionary/SG ASL Bellow 2 2024-3-17 CC.mp4,SG ASL Bellow 2 2024-3-17 CC.mp4,Bellow,,2024-3-17,
/content/asl_app_data/dictionary/SG ASL Belly (Alt) 2024-3-18 CC.mp4,SG ASL Belly (Alt) 2024-3-18 CC.mp4,Belly,,2024-3-18,
/content/asl_app_data/dictionary/SG ASL Belong 2024-3-18 CC.mp4,SG ASL Belong 2024-3-18 CC.mp4,Belong,,2024-3-18,
/content/asl_app_data/dictionary/SG ASL Belong to Me 2024-3-18 CC.mp4,SG ASL Belong to Me 2024-3-18 CC.mp4,,Belong to Me,2024-3-18,
/content/asl_app_data/dictionary/SG ASL Belong to them 1 2024-3-18 CC.mp4,SG ASL Belong to them 1 2024-3-18 CC.mp4,,Belong to them,2024-3-18,
/content/asl_app_data/dictionary/SG ASL Beloved (Alt) 2 2024-3-19 CC.mp4,SG ASL Beloved (Alt) 2 2024-3-19 CC.mp4,Beloved,,2024-3-19,
/content/asl_app_data/dictionary/SG ASL Below 2024-3-20 CC.mp4,SG ASL Below 2024-3-20 CC.mp4,Below,,2024-3-20,
/content/asl_app_data/dictionary/SG ASL Below (Other) 2024-3-20 CC.mp4,SG ASL Below (Other) 2024-3-20 CC.mp4,,Below Other,2024-3-20,
/content/asl_app_data/dictionary/SG ASL Below (Variant) 1 2024-3-20 CC.mp4,SG ASL Below (Variant) 1 2024-3-20 CC.mp4,,Below Variant,2024-3-20,
/content/asl_app_data/dictionary/SG ASL Belt (Alt) 2024-3-21 CC.mp4,SG ASL Belt (Alt) 2024-3-21 CC.mp4,Belt,,2024-3-21,
/content/asl_app_data/dictionary/SG ASL Bench 2 2024-3-22 CC.mp4,SG ASL Bench 2 2024-3-22 CC.mp4,Bench,,2024-3-22,
/content/asl_app_data/dictionary/SG ASL Bench 2 Handed (Alt) 2024-3-22 CC.mp4,SG ASL Bench 2 Handed (Alt) 2024-3-22 CC.mp4,,Bench Handed,2024-3-22,
/content/asl_app_data/dictionary/SG ASL Bend Down (Alt) 3 2024-3-23 CC.mp4,SG ASL Bend Down (Alt) 3 2024-3-23 CC.mp4,,Bend Down,2024-3-23,
/content/asl_app_data/dictionary/SG ASL Bend Object (Alt) 2024-3-24 CC.mp4,SG ASL Bend Object (Alt) 2024-3-24 CC.mp4,,Bend Object,2024-3-24,
/content/asl_app_data/dictionary/SG ASL Bend in 2024-3-24 CC.mp4,SG ASL Bend in 2024-3-24 CC.mp4,,Bend in,2024-3-24,
/content/asl_app_data/dictionary/SG ASL Beneath (Alt) 2024-3-25 CC.mp4,SG ASL Beneath (Alt) 2024-3-25 CC.mp4,Beneath,,2024-3-25,
/content/asl_app_data/dictionary/SG ASL Benediction (Alt) 2 2024-3-25 CC.mp4,SG ASL Benediction (Alt) 2 2024-3-25 CC.mp4,Benediction,,2024-3-25,
/content/asl_app_data/dictionary/SG ASL Benediction (Extended) 2024-3-25 CC.mp4,SG ASL Benediction (Extended) 2024-3-25 CC.mp4,,Benediction Extended,2024-3-25,
/content/asl_app_data/dictionary/SG ASL Benefit 2 2024-3-26 CC.mp4,SG ASL Benefit 2 2024-3-26 CC.mp4,Benefit,,2024-3-26,
/content/asl_app_data/dictionary/SG ASL Benefit (Variant) 2024-3-26 CC.mp4,SG ASL Benefit (Variant) 2024-3-26 CC.mp4,,Benefit Variant,2024-3-26,
/content/asl_app_data/dictionary/SG ASL Benefit of the Doubt 2024-3-26 CC.mp4,SG ASL Benefit of the Doubt 2024-3-26 CC.mp4,,Benefit of the Doubt,2024-3-26,
/content/asl_app_data/dictionary/SG ASL Benevolent (Alt) 2024-3-27 CC.mp4,SG ASL Benevolent (Alt) 2024-3-27 CC.mp4,Benevolent,,2024-3-27,
/content/asl_app_data/dictionary/SG ASL Benevolent (Other Variant) 2024-3-27 CC.mp4,SG ASL Benevolent (Other Variant) 2024-3-27 CC.mp4,,Benevolent Other Variant,2024-3-27,
/content/asl_app_data/dictionary/SG ASL Bengaldesh 2 2024-3-29 CC.mp4,SG ASL Bengaldesh 2 2024-3-29 CC.mp4,Bengaldesh,,2024-3-29,
/content/asl_app_data/dictionary/SG ASL Bengladesh 4 2024-4-1 CC.mp4,SG ASL Bengladesh 4 2024-4-1 CC.mp4,Bengladesh,,2024-4-1,
/content/asl_app_data/dictionary/SG ASL Benin 2 2024-3-29 CC.mp4,SG ASL Benin 2 2024-3-29 CC.mp4,Benin,,2024-3-29,
/content/asl_app_data/dictionary/SG ASL Bequeath 2 2024-3-30 CC.mp4,SG ASL Bequeath 2 2024-3-30 CC.mp4,Bequeath,,2024-3-30,
/content/asl_app_data/dictionary/SG ASL Berate 2024-3-30 CC.mp4,SG ASL Berate 2024-3-30 CC.mp4,Berate,,2024-3-30,
/content/asl_app_data/dictionary/SG ASL Berries 2 2024-3-30 CC.mp4,SG ASL Berries 2 2024-3-30 CC.mp4,Berries,,2024-3-30,
/content/asl_app_data/dictionary/SG ASL Beseech 2 2024-3-31 CC.mp4,SG ASL Beseech 2 2024-3-31 CC.mp4,Beseech,,2024-3-31,
/content/asl_app_data/dictionary/SG ASL Beside 2024-4-1 CC.mp4,SG ASL Beside 2024-4-1 CC.mp4,Beside,,2024-4-1,
/content/asl_app_data/dictionary/SG ASL Besiege (Alt) 2024-4-1 CC.mp4,SG ASL Besiege (Alt) 2024-4-1 CC.mp4,Besiege,,2024-4-1,
/content/asl_app_data/dictionary/SG ASL Best (Alt) 2 2024-4-2 CC.mp4,SG ASL Best (Alt) 2 2024-4-2 CC.mp4,Best,,2024-4-2,
/content/asl_app_data/dictionary/SG ASL Best Friend (Alt) 2024-4-4 CC.mp4,SG ASL Best Friend (Alt) 2024-4-4 CC.mp4,,Best Friend,2024-4-4,
/content/asl_app_data/dictionary/SG ASL Best (Other) 1 2024-4-3 CC.mp4,SG ASL Best (Other) 1 2024-4-3 CC.mp4,,Best Other,2024-4-3,
/content/asl_app_data/dictionary/SG ASL Best (Variant) 2 2024-4-3 CC.mp4,SG ASL Best (Variant) 2 2024-4-3 CC.mp4,,Best Variant,2024-4-3,
/content/asl_app_data/dictionary/SG ASL Bestow 2024-4-5 CC.mp4,SG ASL Bestow 2024-4-5 CC.mp4,Bestow,,2024-4-5,
/content/asl_app_data/dictionary/SG ASL Bet 2024-4-7 CC.mp4,SG ASL Bet 2024-4-7 CC.mp4,Bet,,2024-4-7,
/content/asl_app_data/dictionary/SG ASL Bethlehem 2024-4-5 CC.mp4,SG ASL Bethlehem 2024-4-5 CC.mp4,Bethlehem,,2024-4-5,
/content/asl_app_data/dictionary/SG ASL Betray (Variant) 2024-4-5 CC.mp4,SG ASL Betray (Variant) 2024-4-5 CC.mp4,,Betray Variant,2024-4-5,
/content/asl_app_data/dictionary/SG ASL Betrayed Me 2024-4-5 CC.mp4,SG ASL Betrayed Me 2024-4-5 CC.mp4,,Betrayed Me,2024-4-5,
/content/asl_app_data/dictionary/SG ASL Better 2024-4-6 CC.mp4,SG ASL Better 2024-4-6 CC.mp4,Better,,2024-4-6,
/content/asl_app_data/dictionary/SG ASL Better Half 2024-4-6 CC.mp4,SG ASL Better Half 2024-4-6 CC.mp4,,Better Half,2024-4-6,
/content/asl_app_data/dictionary/SG ASL Better Half (Partner) 2024-4-5 CC.mp4,SG ASL Better Half (Partner) 2024-4-5 CC.mp4,,Better Half Partner,2024-4-5,
/content/asl_app_data/dictionary/SG ASL Between 2024-4-6 CC.mp4,SG ASL Between 2024-4-6 CC.mp4,Between,,2024-4-6,
/content/asl_app_data/dictionary/SG ASL Between Me and Them 2024-4-6 CC.mp4,SG ASL Between Me and Them 2024-4-6 CC.mp4,,Between Me and Them,2024-4-6,
/content/asl_app_data/dictionary/SG ASL Between You and Me 2024-4-6 CC.mp4,SG ASL Between You and Me 2024-4-6 CC.mp4,,Between You and Me,2024-4-6,
/content/asl_app_data/dictionary/SG ASL Beverage 1 2024-4-7 CC.mp4,SG ASL Beverage 1 2024-4-7 CC.mp4,Beverage,,2024-4-7,
/content/asl_app_data/dictionary/SG ASL Beware 2024-4-7 CC.mp4,SG ASL Beware 2024-4-7 CC.mp4,Beware,,2024-4-7,
/content/asl_app_data/dictionary/SG ASL Bewilder (Alt) 1 2024-4-7 CC.mp4,SG ASL Bewilder (Alt) 1 2024-4-7 CC.mp4,Bewilder,,2024-4-7,
/content/asl_app_data/dictionary/SG ASL Bewitch (Alt) 2024-4-8 CC.mp4,SG ASL Bewitch (Alt) 2024-4-8 CC.mp4,Bewitch,,2024-4-8,
/content/asl_app_data/dictionary/SG ASL Bewitch 2 Handed 2024-4-8 CC.mp4,SG ASL Bewitch 2 Handed 2024-4-8 CC.mp4,,Bewitch Handed,2024-4-8,
/content/asl_app_data/dictionary/SG ASL Bewitch Other 1 2024-4-9 CC.mp4,SG ASL Bewitch Other 1 2024-4-9 CC.mp4,,Bewitch Other,2024-4-9,
/content/asl_app_data/dictionary/SG ASL Beyond 2024-4-9 CC.mp4,SG ASL Beyond 2024-4-9 CC.mp4,Beyond,,2024-4-9,
/content/asl_app_data/dictionary/SG ASL Bi 2024-4-15 CC.mp4,SG ASL Bi 2024-4-15 CC.mp4,Bi,,2024-4-15,
/content/asl_app_data/dictionary/SG ASL Bias 3 2024-4-10 CC.mp4,SG ASL Bias 3 2024-4-10 CC.mp4,Bias,,2024-4-10,
/content/asl_app_data/dictionary/SG ASL Bible 2024-4-10 CC.mp4,SG ASL Bible 2024-4-10 CC.mp4,Bible,,2024-4-10,
/content/asl_app_data/dictionary/SG ASL Bible (Act) 2024-4-10 CC.mp4,SG ASL Bible (Act) 2024-4-10 CC.mp4,,Bible Act,2024-4-10,
/content/asl_app_data/dictionary/SG ASL Bicultural 3 2024-4-12 CC.mp4,SG ASL Bicultural 3 2024-4-12 CC.mp4,Bicultural,,2024-4-12,
/content/asl_app_data/dictionary/SG ASL Bicycle 2024-4-12 CC.mp4,SG ASL Bicycle 2024-4-12 CC.mp4,Bicycle,,2024-4-12,
/content/asl_app_data/dictionary/SG ASL Bid (Alt) 2024-4-12 CC.mp4,SG ASL Bid (Alt) 2024-4-12 CC.mp4,Bid,,2024-4-12,
/content/asl_app_data/dictionary/SG ASL Bid (Offer) 2024-4-13 CC.mp4,SG ASL Bid (Offer) 2024-4-13 CC.mp4,,Bid Offer,2024-4-13,
/content/asl_app_data/dictionary/SG ASL Big Headed 2024-4-13 CC.mp4,SG ASL Big Headed 2024-4-13 CC.mp4,,Big Headed,2024-4-13,
/content/asl_app_data/dictionary/SG ASL Big Shoulders 2 2024-4-13 CC.mp4,SG ASL Big Shoulders 2 2024-4-13 CC.mp4,,Big Shoulders,2024-4-13,
/content/asl_app_data/dictionary/SG ASL Big Tall 2024-4-13 CC.mp4,SG ASL Big Tall 2024-4-13 CC.mp4,,Big Tall,2024-4-13,
/content/asl_app_data/dictionary/SG ASL Big Wide (Alt) 2024-4-14 CC.mp4,SG ASL Big Wide (Alt) 2024-4-14 CC.mp4,,Big Wide,2024-4-14,
/content/asl_app_data/dictionary/SG ASL Big Wide (Variant) 2024-4-14 CC.mp4,SG ASL Big Wide (Variant) 2024-4-14 CC.mp4,,Big Wide Variant,2024-4-14,
/content/asl_app_data/dictionary/SG ASL Bill Dollar 2024-4-15 CC.mp4,SG ASL Bill Dollar 2024-4-15 CC.mp4,,Bill Dollar,2024-4-15,
/content/asl_app_data/dictionary/SG ASL Bill Owing (Alt) 1 2024-4-15 CC.mp4,SG ASL Bill Owing (Alt) 1 2024-4-15 CC.mp4,,Bill Owing,2024-4-15,
/content/asl_app_data/dictionary/SG ASL Billboard 2024-4-16 CC.mp4,SG ASL Billboard 2024-4-16 CC.mp4,Billboard,,2024-4-16,
/content/asl_app_data/dictionary/SG ASL Billfold (Variant) 2024-4-16 CC.mp4,SG ASL Billfold (Variant) 2024-4-16 CC.mp4,,Billfold Variant,2024-4-16,
/content/asl_app_data/dictionary/SG ASL Billiard 1 2024-4-17 CC.mp4,SG ASL Billiard 1 2024-4-17 CC.mp4,Billiard,,2024-4-17,
/content/asl_app_data/dictionary/SG ASL Billion 1 2024-4-17 CC.mp4,SG ASL Billion 1 2024-4-17 CC.mp4,Billion,,2024-4-17,
/content/asl_app_data/dictionary/SG ASL Billionaire 2024-4-18 CC.mp4,SG ASL Billionaire 2024-4-18 CC.mp4,Billionaire,,2024-4-18,
/content/asl_app_data/dictionary/SG ASL Billow (Alt) 2024-4-18 CC.mp4,SG ASL Billow (Alt) 2024-4-18 CC.mp4,Billow,,2024-4-18,
/content/asl_app_data/dictionary/SG ASL Binder 1 2024-4-20 CC.mp4,SG ASL Binder 1 2024-4-20 CC.mp4,Binder,,2024-4-20,
/content/asl_app_data/dictionary/SG ASL Bindi 1 2024-4-20 CC.mp4,SG ASL Bindi 1 2024-4-20 CC.mp4,Bindi,,2024-4-20,
/content/asl_app_data/dictionary/SG ASL Binge 2024-4-21 CC.mp4,SG ASL Binge 2024-4-21 CC.mp4,Binge,,2024-4-21,
/content/asl_app_data/dictionary/SG ASL Binge Drink 3 2024-4-20 CC.mp4,SG ASL Binge Drink 3 2024-4-20 CC.mp4,,Binge Drink,2024-4-20,
/content/asl_app_data/dictionary/SG ASL Bingo 2024-4-22 CC.mp4,SG ASL Bingo 2024-4-22 CC.mp4,Bingo,,2024-4-22,
/content/asl_app_data/dictionary/SG ASL Binocular 2 2024-4-22 CC.mp4,SG ASL Binocular 2 2024-4-22 CC.mp4,Binocular,,2024-4-22,
/content/asl_app_data/dictionary/SG ASL Bio Diversity 2024-4-22 CC.mp4,SG ASL Bio Diversity 2024-4-22 CC.mp4,,Bio Diversity,2024-4-22,
/content/asl_app_data/dictionary/SG ASL Biographical Father 2024-4-22 CC.mp4,SG ASL Biographical Father 2024-4-22 CC.mp4,,Biographical Father,2024-4-22,
/content/asl_app_data/dictionary/SG ASL Biography 2024-4-22 CC.mp4,SG ASL Biography 2024-4-22 CC.mp4,Biography,,2024-4-22,
/content/asl_app_data/dictionary/SG ASL Biological Father 2024-4-22 CC.mp4,SG ASL Biological Father 2024-4-22 CC.mp4,,Biological Father,2024-4-22,
/content/asl_app_data/dictionary/SG ASL Biological Mother 2 2024-4-22 CC.mp4,SG ASL Biological Mother 2 2024-4-22 CC.mp4,,Biological Mother,2024-4-22,
/content/asl_app_data/dictionary/SG ASL Biology 2 2024-4-23 CC.mp4,SG ASL Biology 2 2024-4-23 CC.mp4,Biology,,2024-4-23,
/content/asl_app_data/dictionary/SG ASL Biospy 2 2024-4-23 CC.mp4,SG ASL Biospy 2 2024-4-23 CC.mp4,Biospy,,2024-4-23,
/content/asl_app_data/dictionary/SG ASL Bird 2024-4-23 CC.mp4,SG ASL Bird 2024-4-23 CC.mp4,Bird,,2024-4-23,
/content/asl_app_data/dictionary/SG ASL Birth Alt 2024-4-24 CC.mp4,SG ASL Birth Alt 2024-4-24 CC.mp4,Birth,,2024-4-24,
/content/asl_app_data/dictionary/SG ASL Birth Certificate 2 2024-4-24 CC.mp4,SG ASL Birth Certificate 2 2024-4-24 CC.mp4,,Birth Certificate,2024-4-24,
/content/asl_app_data/dictionary/SG ASL Birthday Alt 2024-4-24 CC.mp4,SG ASL Birthday Alt 2024-4-24 CC.mp4,Birthday,,2024-4-24,
/content/asl_app_data/dictionary/SG ASL Bishop Alt 2024-4-25 CC.mp4,SG ASL Bishop Alt 2024-4-25 CC.mp4,Bishop,,2024-4-25,
/content/asl_app_data/dictionary/SG ASL Bishop Variant 2024-4-25 CC.mp4,SG ASL Bishop Variant 2024-4-25 CC.mp4,,Bishop Variant,2024-4-25,
/content/asl_app_data/dictionary/SG ASL Bison Alt 2 2024-4-25 CC.mp4,SG ASL Bison Alt 2 2024-4-25 CC.mp4,Bison,,2024-4-25,
/content/asl_app_data/dictionary/SG ASL Bitch 2024-4-25 CC.mp4,SG ASL Bitch 2024-4-25 CC.mp4,Bitch,,2024-4-25,
/content/asl_app_data/dictionary/SG ASL Bite Alt 2 2024-4-26 CC.mp4,SG ASL Bite Alt 2 2024-4-26 CC.mp4,Bite,,2024-4-26,
/content/asl_app_data/dictionary/SG ASL Bite Variant 2024-4-26 CC.mp4,SG ASL Bite Variant 2024-4-26 CC.mp4,,Bite Variant,2024-4-26,
/content/asl_app_data/dictionary/SG ASL Bitter Cold 2024-4-27 CC.mp4,SG ASL Bitter Cold 2024-4-27 CC.mp4,,Bitter Cold,2024-4-27,
/content/asl_app_data/dictionary/SG ASL Bitter (Disappointed) 2024-4-26 CC.mp4,SG ASL Bitter (Disappointed) 2024-4-26 CC.mp4,,Bitter Disappointed,2024-4-26,
/content/asl_app_data/dictionary/SG ASL Bitter Taste 2 2024-4-27 CC.mp4,SG ASL Bitter Taste 2 2024-4-27 CC.mp4,,Bitter Taste,2024-4-27,
/content/asl_app_data/dictionary/SG ASL Bizarre 2024-4-27 CC.mp4,SG ASL Bizarre 2024-4-27 CC.mp4,Bizarre,,2024-4-27,
/content/asl_app_data/dictionary/SG ASL Blabbermouth Variant 2024-4-27 CC.mp4,SG ASL Blabbermouth Variant 2024-4-27 CC.mp4,,Blabbermouth Variant,2024-4-27,
/content/asl_app_data/dictionary/SG ASL Black Alt 2024-4-28 CC.mp4,SG ASL Black Alt 2024-4-28 CC.mp4,Black,,2024-4-28,
/content/asl_app_data/dictionary/SG ASL Black Friday 2024-4-28 CC.mp4,SG ASL Black Friday 2024-4-28 CC.mp4,,Black Friday,2024-4-28,
/content/asl_app_data/dictionary/SG ASL Black Hair 2 2024-4-28 CC.mp4,SG ASL Black Hair 2 2024-4-28 CC.mp4,,Black Hair,2024-4-28,
/content/asl_app_data/dictionary/SG ASL Black Market 1 2024-4-28 CC.mp4,SG ASL Black Market 1 2024-4-28 CC.mp4,,Black Market,2024-4-28,
/content/asl_app_data/dictionary/SG ASL Black Out 1 2024-4-29 CC.mp4,SG ASL Black Out 1 2024-4-29 CC.mp4,,Black Out,2024-4-29,
/content/asl_app_data/dictionary/SG ASL Black Panther 2024-4-29 CC.mp4,SG ASL Black Panther 2024-4-29 CC.mp4,,Black Panther,2024-4-29,
/content/asl_app_data/dictionary/SG ASL Black People Other 1 2024-4-29 CC.mp4,SG ASL Black People Other 1 2024-4-29 CC.mp4,,Black People Other,2024-4-29,
/content/asl_app_data/dictionary/SG ASL Black Pepper 1 2024-4-30 CC.mp4,SG ASL Black Pepper 1 2024-4-30 CC.mp4,,Black Pepper,2024-4-30,
/content/asl_app_data/dictionary/SG ASL Black Person 2024-4-30 CC.mp4,SG ASL Black Person 2024-4-30 CC.mp4,,Black Person,2024-4-30,
/content/asl_app_data/dictionary/SG ASL Blackboard Alt 2024-4-30 CC.mp4,SG ASL Blackboard Alt 2024-4-30 CC.mp4,Blackboard,,2024-4-30,
/content/asl_app_data/dictionary/SG ASL Blacklist 1 2024-5-1 CC.mp4,SG ASL Blacklist 1 2024-5-1 CC.mp4,Blacklist,,2024-5-1,
/content/asl_app_data/dictionary/SG ASL Blade 2 2024-5-2 CC.mp4,SG ASL Blade 2 2024-5-2 CC.mp4,Blade,,2024-5-2,
/content/asl_app_data/dictionary/SG ASL Blame 2024-5-3 CC.mp4,SG ASL Blame 2024-5-3 CC.mp4,Blame,,2024-5-3,
